episode_title,episode_date,length_minutes,n_episodes,title,author,frequency
Não Ouvo #050 - Curtindo o Brasa Olímpico,2016-08-17,50,294,Não Ouvo,Não Salvo,Weekly podcast
Não Ouvo #049 - Zuação GO!,2016-08-10,50,294,Não Ouvo,Não Salvo,Weekly podcast
Não Ouvo #048 - O Código EGO,2016-08-03,50,294,Não Ouvo,Não Salvo,Weekly podcast
Cartinha do Não Ouvinte #006,2016-07-28,50,294,Não Ouvo,Não Salvo,Weekly podcast
Não Ouvo #047 - Profissões Inúteis,2016-07-27,50,294,Não Ouvo,Não Salvo,Weekly podcast
Não Ouvo #046 - Internet vs Vida Real,2016-07-20,50,294,Não Ouvo,Não Salvo,Weekly podcast
Não Ouvo #045 - Gordos Gordosos (ft. Brogui),2016-07-13,50,294,Não Ouvo,Não Salvo,Weekly podcast
Não Ouvo #044 - ChurrasTOP,2016-07-06,50,294,Não Ouvo,Não Salvo,Weekly podcast
Cartinha do Não Ouvinte #005,2016-06-30,50,294,Não Ouvo,Não Salvo,Weekly podcast
Não Ouvo #043 - Pula fogueira iá iá! (PAH!!),2016-06-29,50,294,Não Ouvo,Não Salvo,Weekly podcast
Cyber Teoria Não Ouvo #020 - Transportes,2016-06-23,50,294,Não Ouvo,Não Salvo,Weekly podcast
"Não Ouvo #042 - É Deus, mamãe!!",2016-06-22,50,294,Não Ouvo,Não Salvo,Weekly podcast
Análise Musical #010 - Vidro Fumê (Reginaldo Rossi),2016-06-16,50,294,Não Ouvo,Não Salvo,Weekly podcast
Não Ouvo #041 - Debates Gostosos,2016-06-15,50,294,Não Ouvo,Não Salvo,Weekly podcast
Não Ouvo #040 - Esportes Underground,2016-06-08,50,294,Não Ouvo,Não Salvo,Weekly podcast
Hoje é o dia da MALDADE na Internet,2016-06-07,50,294,Não Ouvo,Não Salvo,Weekly podcast
Cartinha do Não Ouvinte #004,2016-06-02,50,294,Não Ouvo,Não Salvo,Weekly podcast
Não Ouvo #039 - Aqui estou mais um dia,2016-06-01,50,294,Não Ouvo,Não Salvo,Weekly podcast
Análise Musical #009 - Gatas Extraordinárias (Cássia Eller),2016-05-26,50,294,Não Ouvo,Não Salvo,Weekly podcast
Não Ouvo #038 - NAOOUVOFLIX,2016-05-25,50,294,Não Ouvo,Não Salvo,Weekly podcast
Análise Musical #008 - Trilogia Crystian e Ralf,2016-05-19,50,294,Não Ouvo,Não Salvo,Weekly podcast
Não Ouvo #037 - Essa é a Galera do Avião (feat. Pai do Cid),2016-05-18,50,294,Não Ouvo,Não Salvo,Weekly podcast
Análise Musical #007 - Não é Proibido (Marisa Monte),2016-05-12,50,294,Não Ouvo,Não Salvo,Weekly podcast
Não Ouvo #036 - Meu Pintinho Amarelinho,2016-05-11,50,294,Não Ouvo,Não Salvo,Weekly podcast
Não Ouvo #035 - Um Dois Três de Oliveira Quatro,2016-05-04,50,294,Não Ouvo,Não Salvo,Weekly podcast
Cartinha do Não Ouvinte #003,2016-04-28,50,294,Não Ouvo,Não Salvo,Weekly podcast
Não Ouvo Visita #003 - Hamburgueria Tradi / Gírias,2016-04-27,50,294,Não Ouvo,Não Salvo,Weekly podcast
"Teoria Não Ouvo #019 - Pode vir, Estado Islâmico!!",2016-04-21,50,294,Não Ouvo,Não Salvo,Weekly podcast
Não Ouvo #034 - Gatocast,2016-04-20,50,294,Não Ouvo,Não Salvo,Weekly podcast
Cyber Teoria Não Ouvo #018 - Cyber Food,2016-04-14,50,294,Não Ouvo,Não Salvo,Weekly podcast
Não Ouvo #033 - Acabou a Internet!,2016-04-13,50,294,Não Ouvo,Não Salvo,Weekly podcast
Não Ouvo #032 - Conhece o Mario?,2016-04-06,50,294,Não Ouvo,Não Salvo,Weekly podcast
Cartinha do Não Ouvinte #002,2016-03-31,50,294,Não Ouvo,Não Salvo,Weekly podcast
Não Ouvo #031 - Hoje não é 1º de abril!,2016-03-30,50,294,Não Ouvo,Não Salvo,Weekly podcast
Teoria Não Ouvo #017 - Resolvendo a Falta d'Água,2016-03-24,50,294,Não Ouvo,Não Salvo,Weekly podcast
Não Ouvo #030 - Meu Nome é Samara...,2016-03-23,50,294,Não Ouvo,Não Salvo,Weekly podcast
Não Ouvo #029 - Temos que Pegar!,2016-03-16,50,294,Não Ouvo,Não Salvo,Weekly podcast
Cyber Teoria Não Ouvo #016 - Mobile,2016-03-10,50,294,Não Ouvo,Não Salvo,Weekly podcast
Não Ouvo #028 - 40 Graus de Febre,2016-03-08,50,294,Não Ouvo,Não Salvo,Weekly podcast
Cyber Teoria Não Ouvo #015 - Sexo,2016-03-03,50,294,Não Ouvo,Não Salvo,Weekly podcast
Não Ouvo #027 - Buelas Fueras,2016-03-02,50,294,Não Ouvo,Não Salvo,Weekly podcast
Cartinha do Não Ouvinte #001,2016-02-25,50,294,Não Ouvo,Não Salvo,Weekly podcast
Não Ouvo #026 - Salgadoces,2016-02-24,50,294,Não Ouvo,Não Salvo,Weekly podcast
Teoria Não Ouvo #014 - O Reality Show Que o Brasil Merece,2016-02-18,50,294,Não Ouvo,Não Salvo,Weekly podcast
Não Ouvo #025 - Sonho de Uma Noite de Verão,2016-02-17,50,294,Não Ouvo,Não Salvo,Weekly podcast
Não Ouvo #024 - Especial RPJ SEGURA A MÃE de Carnaval,2016-02-13,50,294,Não Ouvo,Não Salvo,Weekly podcast
Teoria Não Ouvo #013 - A Escola de Samba dos Sonhos,2016-02-04,50,294,Não Ouvo,Não Salvo,Weekly podcast
Não Ouvo #023 - Beijo!,2016-02-03,50,294,Não Ouvo,Não Salvo,Weekly podcast
Análise Musical #006 - Xote dos Milagres (Falamansa),2016-01-28,50,294,Não Ouvo,Não Salvo,Weekly podcast
Não Ouvo #022 - Sobrevivendo ao Carnaval,2016-01-27,50,294,Não Ouvo,Não Salvo,Weekly podcast
Análise Musical #005 - Amor de Chocolate (Naldo Benny),2016-01-21,50,294,Não Ouvo,Não Salvo,Weekly podcast
Não Ouvo #021 - Histórias Sobrenaturais,2016-01-21,50,294,Não Ouvo,Não Salvo,Weekly podcast
Análise Musical #004 - Maionese (Gilmelândia),2016-01-14,50,294,Não Ouvo,Não Salvo,Weekly podcast
Não Ouvo #020 - Minhas Férias,2016-01-13,50,294,Não Ouvo,Não Salvo,Weekly podcast
Não Ouvo #019 - Especial Retrospectiva 2015,2016-01-07,50,294,Não Ouvo,Não Salvo,Weekly podcast
Teoria Não Ouvo #012 - E se fôssemos videntes de 2016?,2016-01-01,50,294,Não Ouvo,Não Salvo,Weekly podcast
Não Ouvo #018 - Adeus Ano Velho!,2015-12-30,50,294,Não Ouvo,Não Salvo,Weekly podcast
Teoria Não Ouvo #011 - E se tivéssemos o Papai Noel perfeito?,2015-12-24,50,294,Não Ouvo,Não Salvo,Weekly podcast
Não Ouvo #017 - Então é Natal,2015-12-23,50,294,Não Ouvo,Não Salvo,Weekly podcast
Teoria Não Ouvo #010 - E se estivéssemos rodeados por aliens?,2015-12-17,50,294,Não Ouvo,Não Salvo,Weekly podcast
Não Ouvo #016 - Donos de Casa,2015-12-16,50,294,Não Ouvo,Não Salvo,Weekly podcast
Não Ouvo Visita #002 - CCXP15 / Desenhos Animados Antigos (ft. Affonso Solano),2015-12-10,50,294,Não Ouvo,Não Salvo,Weekly podcast
Não Ouvo #015 - Merda Acontece,2015-12-09,50,294,Não Ouvo,Não Salvo,Weekly podcast
Não Ouvo Visita #001 - CCXP15 / Cosplay,2015-12-03,50,294,Não Ouvo,Não Salvo,Weekly podcast
"Não Ouvo #014 - Tá bom, mas não se irrite!",2015-12-02,50,294,Não Ouvo,Não Salvo,Weekly podcast
Teoria Não Ouvo #009 - E se tivéssemos uma academia perfeita?,2015-11-26,50,294,Não Ouvo,Não Salvo,Weekly podcast
"Não Ouvo #013 - Perdeu, playboy!",2015-11-25,50,294,Não Ouvo,Não Salvo,Weekly podcast
Análise Musical #003 - Vou Te Amarrar na Minha Cama (Bruno e Marrone),2015-11-19,50,294,Não Ouvo,Não Salvo,Weekly podcast
Não Ouvo #012 - Minha Primeira Vez,2015-11-18,50,294,Não Ouvo,Não Salvo,Weekly podcast
Teoria Não Ouvo #008 - E se no céu não tiver pão?,2015-11-12,50,294,Não Ouvo,Não Salvo,Weekly podcast
Não Ouvo #011 - Meus Colegas de Trabalho (ft. Pai do Cid),2015-11-11,50,294,Não Ouvo,Não Salvo,Weekly podcast
Teoria Não Ouvo #007 - E se a Marvel fosse brasileira?,2015-11-05,50,294,Não Ouvo,Não Salvo,Weekly podcast
Não Ouvo #010 - E as Namoradinhas?,2015-11-04,50,294,Não Ouvo,Não Salvo,Weekly podcast
Análise Musical #002 - Adrenalina (Luan Santana),2015-10-29,50,294,Não Ouvo,Não Salvo,Weekly podcast
Não Ouvo #009 - Medo,2015-10-28,50,294,Não Ouvo,Não Salvo,Weekly podcast
Teoria Não Ouvo #006 - E se a NASA fosse Brasileira???,2015-10-23,50,294,Não Ouvo,Não Salvo,Weekly podcast
Não Ouvo #008 - A Que Ponto Chegamos??!!,2015-10-21,50,294,Não Ouvo,Não Salvo,Weekly podcast
Análise Musical #001 - Cartão Postal (Exaltasamba),2015-10-15,50,294,Não Ouvo,Não Salvo,Weekly podcast
Não Ouvo #007 - Sobrevivi à Infância,2015-10-14,50,294,Não Ouvo,Não Salvo,Weekly podcast
Teoria Não Ouvo #005 - E se a gente virasse mendigo?,2015-10-08,50,294,Não Ouvo,Não Salvo,Weekly podcast
Não Ouvo #006 - Histórias de Patrão,2015-10-08,50,294,Não Ouvo,Não Salvo,Weekly podcast
Não Ouvo #005 - Abalamos na balada,2015-09-25,50,294,Não Ouvo,Não Salvo,Weekly podcast
Teoria Não Ouvo #004 - E se a Disney fosse no Brasil?,2015-09-25,50,294,Não Ouvo,Não Salvo,Weekly podcast
"Não Ouvo #004 - Meu primeiro amor, meu primeiro computador",2015-09-15,50,294,Não Ouvo,Não Salvo,Weekly podcast
Teoria Não Ouvo #003 - E se o Facebook acabasse?,2015-09-03,50,294,Não Ouvo,Não Salvo,Weekly podcast
Não Ouvo #003 - Eu bebo sim e estou vivendo,2015-09-02,50,294,Não Ouvo,Não Salvo,Weekly podcast
Teoria Não Ouvo #002 - E se o Brasil precisasse de uma nova identidade?,2015-08-28,50,294,Não Ouvo,Não Salvo,Weekly podcast
Não Ouvo #002 - Boa noite vizinhança,2015-08-26,50,294,Não Ouvo,Não Salvo,Weekly podcast
Teoria Não Ouvo #001 - E se o Brasil entrasse em guerra?,2015-08-20,50,294,Não Ouvo,Não Salvo,Weekly podcast
Não Ouvo #001 - Tretas Escolares (ft. Mauricio Meirelles),2015-08-20,50,294,Não Ouvo,Não Salvo,Weekly podcast
Segurança da Informação: muito além do Telegram – Hipsters #159,2019-07-30,57,172,Hipsters Ponto Tech,Alura,Weekly podcast
Cultura Frontend no Itaú – Hipsters On The Road #13,2019-07-30,54,172,Hipsters Ponto Tech,Alura,Weekly podcast
Programação Funcional (e (clojure)) – Hipsters #158,2019-07-23,54,172,Hipsters Ponto Tech,Alura,Weekly podcast
Gestão de Pessoas – Hipsters #157,2019-07-16,62,172,Hipsters Ponto Tech,Alura,Weekly podcast
Microsserviços na Monkey Exchange – Hipsters On The Road #12,2019-07-16,40,172,Hipsters Ponto Tech,Alura,Weekly podcast
Vida e Obra: John Carmack – Hipsters Ponto Tech #156,2019-07-09,50,172,Hipsters Ponto Tech,Alura,Weekly podcast
Negócios e Inovação Digital na Natura – Hipsters #155,2019-07-02,53,172,Hipsters Ponto Tech,Alura,Weekly podcast
"Node, Serverless, Elixir: a stack da Kovi – Hipsters On The Road #11",2019-07-02,41,172,Hipsters Ponto Tech,Alura,Weekly podcast
Testes de Software e Inteligência Artificial – Hipsters #154,2019-06-25,38,172,Hipsters Ponto Tech,Alura,Weekly podcast
Ecossistemas de Startups no Inovabra – Hipsters Ponto Tech #153,2019-06-18,37,172,Hipsters Ponto Tech,Alura,Weekly podcast
Microsserviços autônomos na Usabilla – Hipsters On The Road #10,2019-06-18,44,172,Hipsters Ponto Tech,Alura,Weekly podcast
Overengineering – Hipsters #152,2019-06-11,57,172,Hipsters Ponto Tech,Alura,Weekly podcast
Tecnologia e Produto no Instagram – Hipsters #151,2019-06-04,45,172,Hipsters Ponto Tech,Alura,Weekly podcast
Vue.js na Wirecard – Hipsters On The Road #09,2019-06-04,40,172,Hipsters Ponto Tech,Alura,Weekly podcast
Tecnologias no Nubank: 3 anos depois – Hipsters #150,2019-05-28,69,172,Hipsters Ponto Tech,Alura,Weekly podcast
Squads e Agilidade no Magazine Luiza – Hipsters Ponto Tech #149,2019-05-21,46,172,Hipsters Ponto Tech,Alura,Weekly podcast
"Data Science, Engenharia, Design e Produto no Grupo Zap – Hipsters On The Road #08",2019-05-21,38,172,Hipsters Ponto Tech,Alura,Weekly podcast
React Native – Hipsters #148,2019-05-14,54,172,Hipsters Ponto Tech,Alura,Weekly podcast
Business Agility – Hipsters #147,2019-05-07,39,172,Hipsters Ponto Tech,Alura,Weekly podcast
Estratégias de migração de dados no Elo7 – Hipsters On The Road #07,2019-05-07,37,172,Hipsters Ponto Tech,Alura,Weekly podcast
Assistentes de voz: Futuro sem telas? – Hipsters Ponto Tech #146,2019-04-30,45,172,Hipsters Ponto Tech,Alura,Weekly podcast
Tecnologias no MercadoLivre – Hipsters Ponto Tech #145,2019-04-23,39,172,Hipsters Ponto Tech,Alura,Weekly podcast
Microsserviços na Caelum – Hipsters On The Road #6,2019-04-23,38,172,Hipsters Ponto Tech,Alura,Weekly podcast
Tendências em Tecnologia pra 2020 – Hipsters #144,2019-04-16,49,172,Hipsters Ponto Tech,Alura,Weekly podcast
Canais de Tecnologia no Youtube – Hipsters #143,2019-04-09,52,172,Hipsters Ponto Tech,Alura,Weekly podcast
Angular vs React – Hipsters #142,2019-04-02,52,172,Hipsters Ponto Tech,Alura,Weekly podcast
"ERPs, Arquiteturas e TOTVS – Hipsters Ponto Tech #141",2019-03-26,51,172,Hipsters Ponto Tech,Alura,Weekly podcast
Automação residencial – Hipsters #140,2019-03-19,42,172,Hipsters Ponto Tech,Alura,Weekly podcast
Design Thinking – Hipsters #139,2019-03-12,44,172,Hipsters Ponto Tech,Alura,Weekly podcast
"Como é trabalhar na iFood, Wavy, Sympla e grupo Movile? – Hipsters On The Road #05",2019-03-12,33,172,Hipsters Ponto Tech,Alura,Weekly podcast
"Vida, Carreira e Perrengues no Exterior – Hipsters #138",2019-03-05,54,172,Hipsters Ponto Tech,Alura,Weekly podcast
Desafios em Machine Learning – Hipsters #137,2019-02-26,64,172,Hipsters Ponto Tech,Alura,Weekly podcast
Tecnologias no Banco BTG – Hipsters #136,2019-02-19,43,172,Hipsters Ponto Tech,Alura,Weekly podcast
Carros Elétricos e Programação – Hipsters #135,2019-02-12,44,172,Hipsters Ponto Tech,Alura,Weekly podcast
Primeiros Passos em Data Science: Do Excel e BI ao Python – Hipsters #134,2019-02-05,59,172,Hipsters Ponto Tech,Alura,Weekly podcast
"Podcasts, Jornalismo e CBN – Hipsters #133",2019-01-29,44,172,Hipsters Ponto Tech,Alura,Weekly podcast
"Lua, Brasil e Games – Hipsters #132",2019-01-22,41,172,Hipsters Ponto Tech,Alura,Weekly podcast
Qualidade e Software no Itaú – Hipsters #131,2019-01-15,40,172,Hipsters Ponto Tech,Alura,Weekly podcast
Chatbots e jornada do usuário – Hipsters #130,2019-01-08,45,172,Hipsters Ponto Tech,Alura,Weekly podcast
Práticas de Orientação a Objetos – Hipsters #129,2019-01-01,55,172,Hipsters Ponto Tech,Alura,Weekly podcast
Começo de carreira – Hipsters #128,2018-12-25,48,172,Hipsters Ponto Tech,Alura,Weekly podcast
Inbound marketing – Hipsters #127,2018-12-18,41,172,Hipsters Ponto Tech,Alura,Weekly podcast
Música e tecnologia – Hipsters #126,2018-12-11,46,172,Hipsters Ponto Tech,Alura,Weekly podcast
Como funciona um site de cultura pop | Rebobinando S03E20,2019-01-18,60,117,Rebobinando,Estalo Podcasts,Weekly podcast
Trabalhando na Irlanda – Hipsters #124,2018-11-27,49,172,Hipsters Ponto Tech,Alura,Weekly podcast
Histórias de Black Friday – Hipsters #123,2018-11-20,48,172,Hipsters Ponto Tech,Alura,Weekly podcast
Python – Hipsters #122,2018-11-13,51,172,Hipsters Ponto Tech,Alura,Weekly podcast
Eventos de Tecnologia – Hipsters #121,2018-11-06,49,172,Hipsters Ponto Tech,Alura,Weekly podcast
Desenvolvimento iOS com Swift – Hipsters #120,2018-10-30,54,172,Hipsters Ponto Tech,Alura,Weekly podcast
Java EE e Jakarta EE – Hipsters #119,2018-10-22,55,172,Hipsters Ponto Tech,Alura,Weekly podcast
Mainframe e desenvolvimento raiz – Hipsters #118,2018-10-16,47,172,Hipsters Ponto Tech,Alura,Weekly podcast
Realidade Aumentada – Hipsters #117,2018-10-09,39,172,Hipsters Ponto Tech,Alura,Weekly podcast
Softwares de Defesa – Hipsters #116,2018-10-02,45,172,Hipsters Ponto Tech,Alura,Weekly podcast
Scrum e Agile para além de Tecnologia – Hipsters #115,2018-09-25,36,172,Hipsters Ponto Tech,Alura,Weekly podcast
Como é trabalhar no Nubank? – Hipsters On The Road #04,2018-09-25,44,172,Hipsters Ponto Tech,Alura,Weekly podcast
Performance e Otimizações na Web – Hipsters #114,2018-09-18,52,172,Hipsters Ponto Tech,Alura,Weekly podcast
Grandes livros de Tecnologia – Hipsters #113,2018-09-11,52,172,Hipsters Ponto Tech,Alura,Weekly podcast
Startupismo da Real – Hipsters #112,2018-09-04,54,172,Hipsters Ponto Tech,Alura,Weekly podcast
Trabalho Remoto – Hipsters #111,2018-08-28,56,172,Hipsters Ponto Tech,Alura,Weekly podcast
"Kotlin, Android e além – Hipsters #110",2018-08-21,50,172,Hipsters Ponto Tech,Alura,Weekly podcast
Git e Github – Hipsters #109,2018-08-14,42,172,Hipsters Ponto Tech,Alura,Weekly podcast
ASP.NET Core – Hipsters #108,2018-08-07,43,172,Hipsters Ponto Tech,Alura,Weekly podcast
Tecnologias e Transformação Digital no Magazine Luiza – Hipsters #107,2018-07-31,47,172,Hipsters Ponto Tech,Alura,Weekly podcast
Casos bacanas de Data Science – Hipsters #106,2018-07-24,40,172,Hipsters Ponto Tech,Alura,Weekly podcast
Um pouco de compiladores – Hipsters #105,2018-07-17,47,172,Hipsters Ponto Tech,Alura,Weekly podcast
As Super Apps: o caso da Rapiddo – Hipsters #104,2018-07-10,34,172,Hipsters Ponto Tech,Alura,Weekly podcast
Edição de Vídeo: Efeitos Especiais – Hipsters #103,2018-07-03,41,172,Hipsters Ponto Tech,Alura,Weekly podcast
Apps para SmartTVs – Hipsters #102,2018-06-26,35,172,Hipsters Ponto Tech,Alura,Weekly podcast
"Android P, Inteligência Artificial e Google I/O – Hipsters #101",2018-06-19,49,172,Hipsters Ponto Tech,Alura,Weekly podcast
"Por trás do Hipsters: Caelum, Alura e Casa do Código – Hipsters #100",2018-06-12,56,172,Hipsters Ponto Tech,Alura,Weekly podcast
eGov: Governo Digital – Hipsters Ponto Tech #99,2018-06-05,43,172,Hipsters Ponto Tech,Alura,Weekly podcast
Fake News – Hipsters #98,2018-05-29,43,172,Hipsters Ponto Tech,Alura,Weekly podcast
Vida de Consultoria – Hipsters #97,2018-05-22,49,172,Hipsters Ponto Tech,Alura,Weekly podcast
QCon – Hipsters On The Road #03,2018-05-22,34,172,Hipsters Ponto Tech,Alura,Weekly podcast
Desenvolvimento de Jogos Indie – Hipsters #96,2018-05-15,49,172,Hipsters Ponto Tech,Alura,Weekly podcast
Breve Historia da Implantação de Sistemas na Web – Hipsters #95,2018-05-08,45,172,Hipsters Ponto Tech,Alura,Weekly podcast
Seleção e Contratação de Times de Tecnologia – Hipsters #94,2018-05-01,46,172,Hipsters Ponto Tech,Alura,Weekly podcast
Mitos de UX – Hipsters #93,2018-04-24,54,172,Hipsters Ponto Tech,Alura,Weekly podcast
Ideias para TCCs e Projetos – Hipsters #92,2018-04-17,44,172,Hipsters Ponto Tech,Alura,Weekly podcast
"Agile Trends: Lean Inception, Kanban, Comunidades – Hipsters On The Road #02",2018-04-17,33,172,Hipsters Ponto Tech,Alura,Weekly podcast
Linguagens Funcionais – Hipsters #91,2018-04-10,49,172,Hipsters Ponto Tech,Alura,Weekly podcast
Maratona de Programação – Hipsters #90,2018-04-03,50,172,Hipsters Ponto Tech,Alura,Weekly podcast
Machine Learning – Hipsters #89,2018-03-27,46,172,Hipsters Ponto Tech,Alura,Weekly podcast
"Poliglotas, Aprendizado de Línguas e Tecnologia – Hipsters #88",2018-03-20,55,172,Hipsters Ponto Tech,Alura,Weekly podcast
"PHP Experience: Performance Web, Criptomoedas e mais – Hipsters On The Road #01",2018-03-20,51,172,Hipsters Ponto Tech,Alura,Weekly podcast
Spring Framework – Hipsters #87,2018-03-13,44,172,Hipsters Ponto Tech,Alura,Weekly podcast
Vida de Programadora – Hipsters #86,2018-03-06,48,172,Hipsters Ponto Tech,Alura,Weekly podcast
Vida de Estagiário – Hipsters #85,2018-02-27,45,172,Hipsters Ponto Tech,Alura,Weekly podcast
Pesquisa em Engenharia de Software – Hipsters #84,2018-02-20,39,172,Hipsters Ponto Tech,Alura,Weekly podcast
RPG hipster – Hipsters #83,2018-02-13,41,172,Hipsters Ponto Tech,Alura,Weekly podcast
Programar sem enxergar – Hipsters #82,2018-02-06,78,172,Hipsters Ponto Tech,Alura,Weekly podcast
Primeiros passos com Devops – Hipsters #81,2018-01-30,51,172,Hipsters Ponto Tech,Alura,Weekly podcast
Gestão com Management 3.0 – Hipsters #80,2018-01-23,49,172,Hipsters Ponto Tech,Alura,Weekly podcast
"Telefonia, Asterisk e Voip – Hipsters #79",2018-01-16,38,172,Hipsters Ponto Tech,Alura,Weekly podcast
Javascript: Ember.js – Hipsters #78,2018-01-09,34,172,Hipsters Ponto Tech,Alura,Weekly podcast
Tendências em Tecnologia para 2018 – Hipsters #77,2018-01-02,82,172,Hipsters Ponto Tech,Alura,Weekly podcast
Produtividade – Hipsters #76,2017-12-26,46,172,Hipsters Ponto Tech,Alura,Weekly podcast
Containers e Docker – Hipsters #75,2017-12-19,49,172,Hipsters Ponto Tech,Alura,Weekly podcast
Kanban e o fluxo de trabalho – Hipsters #74,2017-12-12,54,172,Hipsters Ponto Tech,Alura,Weekly podcast
Big Data e Data Science: pra quê afinal? – Hipsters #73,2017-12-05,34,172,Hipsters Ponto Tech,Alura,Weekly podcast
Por trás do WordPress – Hipsters #72,2017-11-28,42,172,Hipsters Ponto Tech,Alura,Weekly podcast
Designers e Programadores – Hipsters #71,2017-11-21,38,172,Hipsters Ponto Tech,Alura,Weekly podcast
"Startups, investimentos e corretoras – Hipsters #70",2017-11-14,36,172,Hipsters Ponto Tech,Alura,Weekly podcast
Carreira de programação no exterior – Hipsters #69,2017-11-07,56,172,Hipsters Ponto Tech,Alura,Weekly podcast
O que faz um CTO? – Hipsters #68,2017-10-31,44,172,Hipsters Ponto Tech,Alura,Weekly podcast
A linguagem Go – Hipsters #67,2017-10-24,39,172,Hipsters Ponto Tech,Alura,Weekly podcast
React: o framework onipresente – Hipsters #66,2017-10-17,47,172,Hipsters Ponto Tech,Alura,Weekly podcast
"Crianças, jovens e programação – Hipsters #65",2017-10-10,44,172,Hipsters Ponto Tech,Alura,Weekly podcast
Pull Requests e Code Review – Hipsters #64,2017-10-03,31,172,Hipsters Ponto Tech,Alura,Weekly podcast
Tecnologias na Wine.com.br – Hipsters #63,2017-09-26,40,172,Hipsters Ponto Tech,Alura,Weekly podcast
Data Science e Política na Operação Serenata de Amor – Hipsters #62,2017-09-19,37,172,Hipsters Ponto Tech,Alura,Weekly podcast
Carreiras em Tecnologia (sem contar Programador e Designer!) – Hipsters #61,2017-09-12,43,172,Hipsters Ponto Tech,Alura,Weekly podcast
"Startups, Ecommerce e Deploys – Hipsters #60",2017-09-05,42,172,Hipsters Ponto Tech,Alura,Weekly podcast
Testes A/B – Hipsters #59,2017-08-29,54,172,Hipsters Ponto Tech,Alura,Weekly podcast
Evolução e Especificação do JavaScript Moderno – Hipsters #58,2017-08-22,50,172,Hipsters Ponto Tech,Alura,Weekly podcast
APIs: Gerenciamento e Criação – Hipsters #57,2017-08-15,47,172,Hipsters Ponto Tech,Alura,Weekly podcast
